"glycerol" "carbonate" "glyc50" "temperature" "vitesse"
"65" 0.103340402694839 0.214999838242218 0.0723666110339318 120 15
"66" 0.100196027089433 0.199568727380551 0.0577123684444877 120 20
"67" 0.0911019548506625 0.120916277196143 0.0667261693624358 120 25
"68" 0.0800858075850394 0.17582669826906 0.0652477177877876 120 50
"69" 0.0489752275516355 0.130309899237784 0.07917554409909 120 100
"70" 0.0467206819022397 0.125388056604375 0.0521377385346929 120 125
"71" 0.0304842389217546 0.154589005359382 0.0259264794249278 120 150
"72" 0.0424180524551404 0.106255600498512 0.0593671423925352 120 175
"73" 0.144657209067463 0.270510415078684 0.0873127316579473 130 10
"74" 0.119653288290095 0.213091229062047 0.0644308841799638 130 15
"75" 0.108028545276972 0.20028911599224 0.0504905397348602 130 20
"76" 0.105504022308796 0.143993246319557 0.0769493507522525 130 25
"77" 0.0659486291366766 0.189282821837239 0.0386885337662775 130 50
"78" 0.0576596881860269 0.119844637671829 0.0268337288042578 130 100
"79" 0.0307049766342814 0.0762576725393758 0.045844551112698 130 125
"80" 0.0293236255301899 0.122275115661042 0.0368708325246084 130 150
"81" 0.0581349275676716 0.139556111842931 0.015786016262677 130 175
"82" 0.139123038093078 0.255882436984937 0.0485687997387165 140 10
"83" 0.119777491435117 0.246702066566066 0.0978120552483399 140 15
"84" 0.111591309162285 0.233091918366774 0.0385707064170041 140 20
"85" 0.111095388701183 0.225822453736061 0.0355934425463374 140 25
"86" 0.0644258944009358 0.20509832985519 0.0720173114028725 140 50
"87" 0.0443668451780219 0.158725089651171 0.0504158799453245 140 100
"88" 0.0393133714152 0.172612653163475 0.0976360024172889 140 125
"89" 0.0378611229324035 0.145150049184131 0.102124391829786 140 150
"90" 0.0253065580427411 0.1567410828962 0.0474928268087282 140 175
"91" 0.155964376426016 0.26484682428839 0.0797037467989637 150 10
"92" 0.125688196957322 0.250362215291339 0.0858686611484794 150 15
"93" 0.121252912143414 0.226556874412904 0.0531606730681911 150 20
"94" 0.0912277138146012 0.216940103915034 0.0512800168762242 150 25
"95" 0.0776573188120332 0.188168016388417 0.0756802743380925 150 50
"96" 0.0403696176625615 0.182985008074066 0.0532420174141612 150 100
"97" 0.0431111693061655 0.169223558105585 0.0389868375360481 150 125
"98" 0.0381875438930133 0.171279244290375 0.0609454616388687 150 150
"99" 0.0498272714413018 0.177951606758403 0.053298316767109 150 175
"100" 0.181034252200961 0.334129735378661 0.0795316511195789 160 10
"101" 0.127334460034805 0.304093604326691 0.0653422404017392 160 15
"102" 0.113455947430689 0.230907874699536 0.0968239527177318 160 20
"103" 0.104657196006268 0.22000551444326 0.0660331024030805 160 25
"104" 0.0771844481934888 0.211186477995771 0.0802155955318239 160 50
"105" 0.0604021023578884 0.17617927520314 0.0735683359472682 160 100
"106" 0.0655670004513086 0.202625115918208 0.0612819363190771 160 125
"107" 0.0649810153675239 0.14977004008155 0.0413734949907791 160 150
"108" 0.0670011636798368 0.173296717631769 0.0479302441450604 160 175
"109" 0.17086263311052 0.321361175981471 0.0961768948436216 170 10
"110" 0.147972084468436 0.310894524025327 0.0600130437950086 170 15
"111" 0.131851108927697 0.26542469010824 0.0873375313804142 170 20
"112" 0.122047073907074 0.305838621924234 0.0646357059388198 170 25
"113" 0.107891237630127 0.193736362049322 0.0863758017174762 170 50
"114" 0.0626860086973314 0.220378052732424 0.0773231239124007 170 100
"115" 0.0698556247756198 0.190992863824879 0.0766865539277505 170 125
"116" 0.066000589937889 0.218031703299583 0.04904681244306 170 150
"117" 0.0684591648814152 0.219807752407501 0.0388230478072216 170 175
"118" 0.195808147044475 0.321531691927215 0.0508719354787659 180 10
"119" 0.179351322820612 0.27785964950143 0.095653266388862 180 15
"120" 0.153857165233867 0.28350018832163 0.0863196276408184 180 20
"121" 0.14737953908526 0.244551527142268 0.0817848407712215 180 25
"122" 0.132443111206413 0.235751632364092 0.0825693353599788 180 50
"123" 0.111862684785849 0.183603087362929 0.0569373070226451 180 100
"124" 0.085708169566554 0.191670283586455 0.0408385909162095 180 125
"125" 0.0909019424320872 0.206084983062295 0.0852288110972523 180 150
"126" 0.086561261776717 0.207867013718128 0.0759762083198415 180 175
"127" 0.220456415156402 0.338787715049126 0.0997752216054885 190 10
"128" 0.185155287558553 0.273101387832092 0.0671794272074781 190 15
"129" 0.183934459017742 0.29964526900506 0.0985310132051309 190 20
"130" 0.172794868796378 0.257122578655766 0.108480448322748 190 25
"131" 0.134216722931102 0.207895272738473 0.0612732540857166 190 50
"132" 0.122955806996201 0.211849179523723 0.0692588105095527 190 100
"133" 0.113287854632341 0.249587504986255 0.0669595235169867 190 125
"134" 0.0961973292189936 0.234456053745785 0.0459719142344048 190 150
"135" 0.107196928012011 0.212028345544821 0.0825813499381717 190 175
"136" 0.237513336837779 0.361603686991294 0.0742066030713875 200 10
"137" 0.229291608662144 0.329559209371533 0.0882444938834765 200 15
"138" 0.196485082173116 0.31709059164749 0.105247692707634 200 20
"139" 0.207338496511791 0.289886179190049 0.100495534808222 200 25
"140" 0.164431522516846 0.278666345469212 0.0444458754170148 200 50
"141" 0.136146572498468 0.258389017731842 0.0709981300094041 200 100
"142" 0.133026759243578 0.235216060925858 0.0689701050590789 200 125
"143" 0.134898742207067 0.216592532518946 0.0831315283839344 200 150
"144" 0.114562771769659 0.243783153645745 0.0799539430886104 200 175
"145" 0.269364901845112 0.10269744023912 0.0606599093046745 50 10
"146" 0.234041904101093 0.09895123633574 0.0417094913380946 50 15
"147" 0.230480899422814 0.0855254780202157 0.0706796383041437 50 20
"148" 0.221272590534516 0.0913839787930137 0.0622475979399087 50 25
"149" 0.181967031495669 0.0393872599263475 0.0294265228822272 50 50
"150" 0.187584340882041 0.0458219714790747 0.0505395060050024 50 100
"151" 0.162537822663353 0.0374585543970585 0.0374701751484951 50 125
"152" 0.156756226874551 0.00321087201262802 0.0354221312070546 50 150
"153" 0.158202405348471 0.0141160932969233 0.0178116248687028 50 175
"154" 0.25175258770691 0.135948000279172 0.0538634781132373 60 10
"155" 0.231885835899645 0.109193512076271 0.0712376731602523 60 15
"156" 0.206723077606124 0.120247117960648 0.0271174003632481 60 20
"157" 0.189925505769796 0.0658400761536577 0.0719281340040641 60 25
"158" 0.164014856347298 0.0666846040958975 0.0145719196104349 60 50
"159" 0.133414404897211 0.0356875814291861 0.0226899225804647 60 100
"160" 0.130820055405935 0.0395077422323729 0.0561491146790734 60 125
"161" 0.130205490999448 0.0111923542522857 0.0291148531767737 60 150
"162" 0.13753151931498 0.0238239981238943 0.0239776507381875 60 175
"163" 0.237652680689722 0.182934266164246 0.0804239153667008 70 10
"164" 0.189157976288658 0.128070563745377 0.0848593968109693 70 15
"165" 0.173512184448303 0.116929727858422 0.0563081140745187 70 20
"166" 0.172163560001415 0.0743910284128254 0.0442047002702173 70 25
"167" 0.142274286039572 0.0750593558591732 0.0231631613237009 70 50
"168" 0.111097931000929 0.0417531252213601 0.0078131781200982 70 100
"169" 0.10818237100301 0.0221127807588703 0.0491106297774158 70 125
"170" 0.113220477204208 0.0256921282688228 0.0227200773601417 70 150
"171" 0.124309965560296 0.0194523441508359 0.040097641182526 70 175
"172" 0.182799663366027 0.156394687820249 0.0466725893651614 80 10
"173" 0.164776153475629 0.118001104330163 0.100029468169534 80 15
"174" 0.15575221654443 0.135412485797756 0.0429933073031142 80 20
"175" 0.146193483406873 0.113495145534582 0.0383655102298764 80 25
"176" 0.112469020684761 0.0736584222671463 0.100412459989933 80 50
"177" 0.0901295669069755 0.0709643051484192 0.0650486135556395 80 100
"178" 0.11116393789798 0.0464143209621925 0.0517281380294868 80 125
"179" 0.0771048038620454 0.0637533856827629 0.0436056261667572 80 150
"180" 0.079517583389215 0.0555634907492074 0.0118566274068015 80 175
"181" 0.177939876308321 0.177016923170659 0.065715472672136 90 10
"182" 0.144758183326786 0.181379572272618 0.0738287217599843 90 15
"183" 0.143505886991667 0.148263294232871 0.075567870059344 90 20
"184" 0.117402391244721 0.121300958462271 0.059431112252997 90 25
"185" 0.10111277130845 0.0982457690341355 0.0405505724162422 90 50
"186" 0.0676855836714668 0.064757902201265 0.0263050153943311 90 100
"187" 0.0646767446522975 0.0873190790711321 0.00333417218296099 90 125
"188" 0.0835755492085626 0.0895261157987386 0.0394087940680398 90 150
"189" 0.0538806550095741 0.0517041454811779 0.0138009198896292 90 175
"190" 0.166061884549875 0.166952638578031 0.0663114679336081 100 10
"191" 0.146686907670284 0.185709979407726 0.0627055211601689 100 15
"192" 0.118954034611652 0.1163789843069 0.0963195517239317 100 20
"193" 0.113634305664938 0.142064107918893 0.0368959479905408 100 25
"194" 0.0923226196975449 0.125834113886619 0.011162154270485 100 50
"195" 0.0857550460421806 0.121125177946675 0.0261027994490869 100 100
"196" 0.0627800842689304 0.106835133079675 0.0313759705027376 100 125
"197" 0.0574197272742339 0.0504153257413662 0.0303449919236688 100 150
"198" 0.0487873701254229 0.116650449740528 0.0563693181032915 100 175
"199" 0.142851231791584 0.210349168922264 0.0661091637465066 110 10
"200" 0.124466204312129 0.162601831533493 0.00861066358193451 110 15
"201" 0.117007021618988 0.185405847504495 0.05539687055107 110 20
"202" 0.0842644966382685 0.190742097510758 0.0409535947109704 110 25
"203" 0.0614864222144375 0.150549382135915 0.0501717405169168 110 50
"204" 0.0489806986184434 0.12034344494292 0.0241684391998879 110 100
"205" 0.0529861871593596 0.11104293009126 0.0285149029364566 110 125
"206" 0.0346171277496209 0.100644818580844 0.0460582051042149 110 150
"207" 0.0450722138822895 0.110975227454461 0.0146708377885521 110 175
"208" 0.129728163023506 0.223487239154774 0.0913518785730553 120 10
"209" 0.13910590056599 0.22203355458413 0.0739314275978457 120 15
"210" 0.10573908703288 0.208080532210852 0.050531278219267 120 20
"211" 0.110115930847614 0.204958199015554 0.0520336739813039 120 25
"212" 0.0741529804373118 0.172168850353605 0.0510772151444086 120 50
"213" 0.0374596365127679 0.154843865174049 0.0258342162884073 120 100
"214" 0.043261636088216 0.135071157321517 0.0320399206529333 120 125
"215" 0.0291090066273044 0.112920281942569 0.0408172630721725 120 150
"216" 0.0286684772328785 0.111673966545849 0.0124880132457947 120 175
"217" 0.155377056594549 0.236944488929087 0.0894863847746776 130 10
"218" 0.121354211839553 0.199792471145288 0.034659815976604 130 15
"219" 0.0844119505940952 0.189840044894678 0.0944347542751778 130 20
"220" 0.0935590726761859 0.190337886942043 0.0435982124624956 130 25
"221" 0.0631010914772509 0.147158111365259 0.0503205062230214 130 50
"222" 0.0395771007913088 0.154764234007982 0.0611888839935151 130 100
"223" 0.0524032938046201 0.12500047640181 0.0619895127144489 130 125
"224" 0.0301705833692279 0.132629951821747 0.0392287595312746 130 150
"225" 0.0229857450081413 0.134156872506864 0.0044148809947376 130 175
"226" 0.150270935955915 0.222826207539163 0.121897106856234 140 10
"227" 0.13037338922132 0.235490245955477 0.0817193608582465 140 15
"228" 0.0781047512190767 0.194122980113243 0.0632671788940945 140 20
"229" 0.087409138779503 0.184611046877994 0.0803944849257692 140 25
"230" 0.0734980888188643 0.171685898513438 0.0493800197094459 140 50
"231" 0.0470904335147087 0.145356643068871 0.0811371674013369 140 100
"232" 0.042372185781284 0.136291849535906 0.0231646039423097 140 125
"233" 0.033815303229145 0.164001655570718 0.038426756245062 140 150
"234" 0.0389463578684475 0.14328077104498 0.0412817808745182 140 175
"235" 0.152016683551542 0.286947591811209 0.0566729127087608 150 10
"236" 0.1187243514054 0.240047912905034 0.0770390119797851 150 15
"237" 0.105218027064931 0.205168241875413 0.0652540544759433 150 20
"238" 0.111383031466703 0.220901755607146 0.0537237854876402 150 25
"239" 0.0737902166874138 0.146953676574346 0.0761196964590598 150 50
"240" 0.0559039133499485 0.149290074308535 0.0983591444008227 150 100
"241" 0.0540100657029959 0.160173895176083 0.0526706671389797 150 125
"242" 0.0456432135187214 0.176333268319384 0.064631684728321 150 150
"243" 0.066622239202323 0.146982187028646 0.0513685257408095 150 175
"244" 0.165248730867729 0.309045839078663 0.117206303309613 160 10
"245" 0.132408370212374 0.284228098786236 0.0561597356290269 160 15
"246" 0.112273239603769 0.261544674294108 0.0891245642806469 160 20
"247" 0.0961558662051768 0.237764499136683 0.0648072843283149 160 25
"248" 0.0958594689304348 0.188260368783833 0.0510386508732993 160 50
"249" 0.0515697048202818 0.19190798536633 0.0397113719536296 160 100
"250" 0.0580100034692018 0.174711541562128 0.0865263573989469 160 125
"251" 0.0616294925821691 0.155281866785053 0.0362157092621649 160 150
"252" 0.0345662851679798 0.187211858426522 0.0352729451117818 160 175
"253" 0.178865141362022 0.30417619337668 0.0866237112859682 170 10
"254" 0.16580270385013 0.253945113509019 0.114066276321011 170 15
"255" 0.135217572560751 0.274877482827496 0.0581843192044813 170 20
"256" 0.100059880505665 0.258509667490432 0.0603046473423179 170 25
"257" 0.099085543584388 0.230105922482897 0.0663574678578352 170 50
"258" 0.076153395175922 0.216422497432536 0.0578217844638236 170 100
"259" 0.0929137526252273 0.153785927208677 0.0694405869619472 170 125
"260" 0.0805089327723251 0.208737434173037 0.00021779691404663 170 150
"261" 0.0538382128884673 0.178524410566776 0.055041239629175 170 175
"262" 0.181748514059541 0.349246679478428 0.117806236915459 180 10
"263" 0.171506181626576 0.281401167008757 0.117762209391285 180 15
"264" 0.149666507472614 0.304833515084034 0.103512735696849 180 20
"265" 0.131453423248221 0.236720431060253 0.094540737320483 180 25
"266" 0.100240342473926 0.207786545626377 0.0246654595132215 180 50
"267" 0.0967908640332843 0.186759157948478 0.107390575566706 180 100
"268" 0.0878267481120109 0.233459402633182 0.0597674636793997 180 125
"269" 0.0704233093841182 0.226444159186893 0.00639136686864201 180 150
"270" 0.0801770970418604 0.198481749264435 0.0113467466480895 180 175
"271" 0.219083127084456 0.353245491400781 0.111236948772109 190 10
"272" 0.175905878571236 0.327654946672912 0.073415276076006 190 15
"273" 0.170542188969942 0.297375779284505 0.0723672055808675 190 20
"274" 0.178415863336344 0.288622588278934 0.0954179605627913 190 25
"275" 0.133872472796025 0.297993021367293 0.0588139150147361 190 50
"276" 0.112671144772687 0.226213504774992 0.047521530244035 190 100
"277" 0.117601867610961 0.224345079603163 0.0435930868958665 190 125
"278" 0.109846500692159 0.219885854700364 0.0958062058115713 190 150
"279" 0.101672100315038 0.190334115601572 0.0636515430646308 190 175
"280" 0.253427183176245 0.353030739231447 0.101443518369063 200 10
"281" 0.208574954229184 0.322304377079329 0.144376054525134 200 15
"282" 0.205088898190886 0.262931877994832 0.0511343768979926 200 20
"283" 0.182774692792106 0.287778340766657 0.0756270008624155 200 25
"284" 0.162241187711598 0.306091842600912 0.05879562967439 200 50
"285" 0.119448896168602 0.205886910087156 0.0725264260559268 200 100
"286" 0.150212465194467 0.243037316940995 0.0272393218762917 200 125
"287" 0.126934324275377 0.261948784513442 0.0641715889578496 200 150
"288" 0.129527179515229 0.220743177565754 0.0663485154320506 200 175
"289" 0.270641182058473 0.113198034965584 0.0588013670728827 50 10
"290" 0.25195969531876 0.0829683785448256 0.0277897534562444 50 15
"291" 0.221925136373981 0.061541621789028 0.0525281612944253 50 20
"292" 0.218053109115277 0.0712788296151633 0.0284523151598319 50 25
"293" 0.183230678356147 0.0406479484459308 0.0229347034417235 50 50
"294" 0.165807522165601 0.0616086107841693 0.0362085484481297 50 100
"295" 0.176843280811045 0.0038065484254171 0.0229775113056647 50 125
"296" 0.160892657143817 0.00372189426673617 0.0224117286197659 50 150
"297" 0.160698575565193 0.0665503444406204 0.0257067816279777 50 175
"298" 0.231492030808059 0.164121704124339 0.054733545978352 60 10
"299" 0.22107162931972 0.117274711702649 0.044723018726228 60 15
"300" 0.207292062933521 0.0788175728405932 0.0544706081832 60 20
"301" 0.199945406072813 0.0773741764285557 0.0209937764500533 60 25
"302" 0.16095100736797 0.0565534800024351 0.0452362366122811 60 50
"303" 0.151321485567503 0.0229599028574823 0.033359690972771 60 100
"304" 0.139692468588875 0.0495625261378995 0.0620585604803385 60 125
"305" 0.138403008700373 0.0537323018585175 0.0238372371257516 60 150
"306" 0.12391715169568 0.0102285767781579 0.0100079687002656 60 175
"307" 0.227431866980903 0.158663716254364 0.0552041692909242 70 10
"308" 0.190568600473086 0.145574244946132 0.0495207810008934 70 15
"309" 0.178834470313561 0.118699777599939 0.0426902055675363 70 20
"310" 0.144990331582501 0.0991360426041274 0.0474715171982156 70 25
"311" 0.135627368883307 0.119058221819297 0.00896219459661833 70 50
"312" 0.136459957049092 0.0646125736472339 0.0495323057234534 70 100
"313" 0.110990422769027 0.0562792091675833 0.0169041906751834 70 125
"314" 0.123975924693194 0.0462255744702772 0.0402951082743282 70 150
"315" 0.10544783977747 0.0447105043011587 0.0144415719972099 70 175
"316" 0.182353963740774 0.192065879957563 0.0745823328327658 80 10
"317" 0.17897750495089 0.125817368574513 0.0640623550187865 80 15
"318" 0.156723686292212 0.113284338135768 0.0552255991288923 80 20
"319" 0.138659104848413 0.114343264376237 0.0203171175815768 80 25
"320" 0.113842423329073 0.0772252564400987 0.035156006519018 80 50
"321" 0.0998966081735759 0.0611391891726818 0.0541295427899985 80 100
"322" 0.081566693009029 0.0709075957976678 0.0362548331778789 80 125
"323" 0.0808558669554255 0.0354346105895013 0.0584191385361026 80 150
"324" 0.106310491707274 0.0635660336207716 0.0447748913738443 80 175
"325" 0.177516453184286 0.189737154586965 0.0857244493626755 90 10
"326" 0.161854636422631 0.151164960333458 0.0422526508969059 90 15
"327" 0.138197266680506 0.105057865731559 0.0608334653579752 90 20
"328" 0.117650750703925 0.114661945787526 0.0480780656479911 90 25
"329" 0.0879267121860934 0.105177124179318 0.0629881040198565 90 50
"330" 0.0817771714666828 0.105878721093971 0.0284270631537236 90 100
"331" 0.0725387958498274 0.0531650608859454 0.0378613205061492 90 125
"332" 0.0796550486631168 0.0615169006326479 0.0226906776649167 90 150
"333" 0.0680734151370188 0.055438490618275 0.0282222614747068 90 175
"334" 0.169504514552564 0.21038637626653 0.0914876775275881 100 10
"335" 0.152432182080041 0.179564528132601 0.0716524924408963 100 15
"336" 0.145822893833707 0.162885940275205 0.0897956664197636 100 20
"337" 0.10773878728835 0.15534223039886 0.0485541888803877 100 25
"338" 0.0968897157219717 0.125318117905424 0.0316376126609863 100 50
"339" 0.0593292503990881 0.081832653189951 0.0501257568853623 100 100
"340" 0.064727705525127 0.102794595266682 0.0460638683134734 100 125
"341" 0.0622517438642001 0.096661883283331 0.0509906367518 100 150
"342" 0.0471468881220265 0.0679151605427545 0.0440437442876639 100 175
"343" 0.146826833296112 0.22347754960431 0.0805921674810504 110 10
"344" 0.123234093252278 0.177324766392451 0.0268945064326668 110 15
"345" 0.100828375937041 0.203141011762138 0.0457589271734432 110 20
"346" 0.0818467967325118 0.15930678479387 0.0535857568368775 110 25
"347" 0.0782359629344264 0.11369260231718 0.0388977913490475 110 50
"348" 0.0727370175263065 0.132566388688245 0.0391477795764208 110 100
"349" 0.0282770826734551 0.171708205580184 0.0452765499848724 110 125
"350" 0.0621583760463059 0.122626520332178 0.0882290999916187 110 150
"351" 0.0514987341972819 0.135347931209955 0.0459261503292269 110 175
"352" 0.161808354055994 0.216487063701187 0.0684276128908011 120 10
"353" 0.125439807431507 0.232580004790111 0.0855667790246694 120 15
"354" 0.0989409015174974 0.186387141758315 0.0733520903727219 120 20
"355" 0.0809946408396486 0.147541473165455 0.0596665042752265 120 25
"356" 0.068283128421176 0.110278019304366 0.0798485343122727 120 50
"357" 0.0433328001914843 0.126821889248909 0.0224416629316147 120 100
"358" 0.0366933878809983 0.101578516752733 0.059902578180549 120 125
"359" 0.0498929498809701 0.100937662354138 0.0146556240876532 120 150
"360" 0.0390827800243793 0.140934480876468 0.0304893303430053 120 175
"361" 0.140418044114748 0.267408219254252 0.119084673603462 130 10
"362" 0.112894595902208 0.239964022573097 0.0700312780551822 130 15
"363" 0.0751480555447327 0.202760478565341 0.0278398520313743 130 20
"364" 0.0960872473610686 0.198216960772284 0.0331732961507402 130 25
"365" 0.0538467594908103 0.162616708329622 0.0579847446552898 130 50
"366" 0.0499727087956372 0.165799765441006 0.0631062017599522 130 100
"367" 0.0464600973993771 0.138777648490391 0.00974710529061547 130 125
"368" 0.028605018014364 0.151189759160439 0.0278211218844081 130 150
"369" 0.0364317942548319 0.113002424285435 0.00501126774884728 130 175
"370" 0.172439976161666 0.29188837701463 0.0296050849011683 140 10
"371" 0.111816552877858 0.241631944416985 0.052637817349146 140 15
"372" 0.0937421317042086 0.170049849043262 0.105484356684063 140 20
"373" 0.111396184465926 0.209241686625837 0.0843557338299005 140 25
"374" 0.0823115944900565 0.183536812962711 0.0378583458000035 140 50
"375" 0.0461469443454255 0.162243209566213 0.0494963640374487 140 100
"376" 0.0540999201920902 0.15505707564225 0.062770853436389 140 125
"377" 0.0385176042720207 0.126685900541708 0.02990672111165 140 150
"378" 0.0442402760804894 0.151320616545825 0.0532732702915373 140 175
"379" 0.148977136624393 0.286273371080584 0.119003890268992 150 10
"380" 0.134978437461006 0.269185771612503 0.0900833945477517 150 15
"381" 0.111243346304167 0.250847993739762 0.0628082713984475 150 20
"382" 0.104894247919241 0.209787145887886 0.0597842282737714 150 25
"383" 0.0815393217877921 0.215367580409197 0.0518628322523789 150 50
"384" 0.052998942063146 0.152550621797225 0.0800826899030009 150 100
"385" 0.0379142540599189 0.189520693119561 0.0464545395794963 150 125
"386" 0.0645577836037341 0.134888615880264 0.0593428021774733 150 150
"387" 0.038951077252715 0.181644590804819 0.0606432352868043 150 175
"388" 0.172269130862115 0.307490317321645 0.0669497261464209 160 10
"389" 0.143593551713777 0.232260452757576 0.115490254755579 160 15
"390" 0.113064172305959 0.214486170433001 0.0787087440411575 160 20
"391" 0.114641087845274 0.186478895272277 0.0614439365704696 160 25
"392" 0.0807761540813407 0.224920453420681 0.0968131504953683 160 50
"393" 0.0678718925566263 0.168432327042006 0.0268291015876749 160 100
"394" 0.0528142521288788 0.18323439387014 0.0344628579264298 160 125
"395" 0.0632287200012796 0.178528286473155 0.0362268185142137 160 150
"396" 0.0486981728771312 0.176170756131002 0.0485333372031208 160 175
"397" 0.188678243510301 0.315584603900501 0.108361613523552 170 10
"398" 0.150345622540494 0.298993291922669 0.103296689657068 170 15
"399" 0.12208145201604 0.295609666429958 0.0810019526172387 170 20
"400" 0.124801010193369 0.234477267766067 0.0798617867362125 170 25
"401" 0.103671385512423 0.248831893277602 0.0532629490972195 170 50
"402" 0.0784919686095056 0.194514296119743 0.0577124928171052 170 100
"403" 0.0552635867863644 0.220922486307951 0.057846808626886 170 125
"404" 0.0837697778616824 0.185826001562976 0.055469213323396 170 150
"405" 0.0566086650224792 0.220837207788138 0.0255531469634992 170 175
"406" 0.198052361434658 0.344411087737205 0.0896928553021009 180 10
"407" 0.165728160214043 0.31365979299845 0.095506584994522 180 15
"408" 0.169063751507853 0.264552851871255 0.07826525670672 180 20
"409" 0.153487413822815 0.295949767577339 0.0587042316679745 180 25
"410" 0.105562757817851 0.213265265547506 0.0629301227458826 180 50
"411" 0.103514555086524 0.222610515506686 0.0741637339430684 180 100
"412" 0.0942378875221639 0.200860507197643 0.038384076815471 180 125
"413" 0.0733735245589023 0.249214389214423 0.0698688460879122 180 150
"414" 0.0817431326510856 0.188526422411945 0.0805284574982491 180 175
"415" 0.205916870337439 0.329275387415314 0.0865664811297873 190 10
"416" 0.19052411169873 0.313750626338446 0.0777378843194581 190 15
"417" 0.180274808826699 0.296175329030666 0.0429272927911355 190 20
